"bezeichnungKt","quartierid","beobachtungid","artennameDeutsch","quartierlink","beobachtunglink","qex","inaktiv","verwaist","x_LV95","y_LV95",
"","","150597","Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150597","","","","2623861","1237701"
"","","150598","Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150598","","","","2615420","1239360"
"","","150599","Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150599","","","","2615420","1239360"
"","","150600","Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150600","","","","2614989","1238704"
"","","150601","Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150601","","","","2617831","1242258"
"","","150602","Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150602","","","","2622355","1236633"
"","","150603","Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150603","","","","2622355","1236633"
"","","150604","Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150604","","","","2641061","1249126"
"","","150605","Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150605","","","","2641061","1249126"
"","","150606","Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150606","","","","2640932","1249726"
"","","150607","Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150607","","","","2637555","1246978"
"","","150608","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150608","","","","2613283","1238410"
"","","150609","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150609","","","","2613283","1238410"
"","","150610","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150610","","","","2613283","1238410"
"","","150611","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150611","","","","2612372","1239050"
"","","150613","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150613","","","","2606945","1248879"
"","","150616","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150616","","","","2611700","1228172"
"","","150617","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150617","","","","2611700","1228172"
"","","150618","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150618","","","","2641740","1250831"
"","","150619","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150619","","","","2641740","1250831"
"","","150620","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150620","","","","2641740","1250831"
"","","150621","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150621","","","","2642509","1250178"
"","","150622","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150622","","","","2642509","1250178"
"","","150623","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150623","","","","2629426","1243048"
"","","150624","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150624","","","","2609817","1237398"
"","","150625","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150625","","","","2610750","1237725"
"","","150626","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150626","","","","2623861","1237701"
"","","150627","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150627","","","","2623861","1237701"
"","","150628","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150628","","","","2623861","1237701"
"","","150629","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150629","","","","2623547","1237314"
"","","150630","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150630","","","","2616051","1239731"
"","","150631","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150631","","","","2616051","1239731"
"","","150632","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150632","","","","2615420","1239360"
"","","150633","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150633","","","","2615420","1239360"
"","","150634","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150634","","","","2625658","1237511"
"","","150635","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150635","","","","2625658","1237511"
"","","150636","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150636","","","","2625658","1237511"
"","","150637","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150637","","","","2618099","1242249"
"","","150638","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150638","","","","2618099","1242249"
"","","150639","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150639","","","","2617831","1242258"
"","","150640","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150640","","","","2625160","1240808"
"","","150641","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150641","","","","2625160","1240808"
"","","150642","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150642","","","","2625160","1240808"
"","","150643","Wasserfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150643","","","","2622355","1236633"
"","","150644","Wimperfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150644","","","","2625658","1237511"
"","","150645","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150645","","","","2606945","1248879"
"","","150646","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150646","","","","2606945","1248879"
"","","150650","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150650","","","","2614307","1229453"
"","","150651","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150651","","","","2611700","1228172"
"","","150652","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150652","","","","2611700","1228172"
"","","150653","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150653","","","","2612707","1228257"
"","","150654","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150654","","","","2641740","1250831"
"","","150655","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150655","","","","2641740","1250831"
"","","150656","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150656","","","","2641740","1250831"
"","","150657","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150657","","","","2641740","1250831"
"","","150658","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150658","","","","2641740","1250831"
"","","150659","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150659","","","","2641740","1250831"
"","","150660","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150660","","","","2641740","1250831"
"","","150661","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150661","","","","2641740","1250831"
"","","150662","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150662","","","","2642509","1250178"
"","","150663","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150663","","","","2642509","1250178"
"","","150664","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150664","","","","2629028","1242726"
"","","150665","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150665","","","","2629426","1243048"
"","","150666","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150666","","","","2629426","1243048"
"","","150667","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150667","","","","2629426","1243048"
"","","150668","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150668","","","","2629426","1243048"
"","","150669","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150669","","","","2629426","1243048"
"","","150670","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150670","","","","2609817","1237398"
"","","150671","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150671","","","","2610750","1237725"
"","","150672","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150672","","","","2610750","1237725"
"","","150673","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150673","","","","2610750","1237725"
"","","150674","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150674","","","","2610750","1237725"
"","","150675","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150675","","","","2617251","1240870"
"","","150676","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150676","","","","2617251","1240870"
"","","150677","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150677","","","","2623547","1237314"
"","","150678","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150678","","","","2623547","1237314"
"","","150679","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150679","","","","2616531","1239530"
"","","150680","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150680","","","","2616051","1239731"
"","","150681","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150681","","","","2616051","1239731"
"","","150682","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150682","","","","2616051","1239731"
"","","150683","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150683","","","","2615420","1239360"
"","","150684","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150684","","","","2614989","1238704"
"","","150685","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150685","","","","2625658","1237511"
"","","150686","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150686","","","","2626001","1238480"
"","","150687","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150687","","","","2618099","1242249"
"","","150688","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150688","","","","2625160","1240808"
"","","150689","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150689","","","","2625160","1240808"
"","","150690","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150690","","","","2625539","1240838"
"","","150691","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150691","","","","2622724","1236919"
"","","150692","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150692","","","","2622724","1236919"
"","","150693","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150693","","","","2641061","1249126"
"","","150694","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150694","","","","2636790","1246798"
"","","150695","Grosses Mausohr","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150695","","","","2636790","1246798"
"","","150696","Wimper-/Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150696","","","","2616531","1239530"
"","","150697","Wimper-/Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150697","","","","2616531","1239530"
"","","150698","Wimper-/Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150698","","","","2637555","1246978"
"","","150699","Fransenfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150699","","","","2614307","1229453"
"","","150700","Fransenfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150700","","","","2641740","1250831"
"","","150701","Fransenfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150701","","","","2641740","1250831"
"","","150702","Fransenfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150702","","","","2642509","1250178"
"","","150703","Fransenfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150703","","","","2618099","1242249"
"","","150704","Fransenfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150704","","","","2618099","1242249"
"","","150705","Gattung Myotis","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150705","","","","2641740","1250831"
"","","150706","Gattung Myotis","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150706","","","","2625539","1240838"
"","","150707","Kleiner Abendsegler/ Zweifarbfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150707","","","","2623547","1237314"
"","","150708","Kleiner Abendsegler","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150708","","","","2612372","1239050"
"","","150710","Kleiner Abendsegler","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150710","","","","2641740","1250831"
"","","150711","Kleiner Abendsegler","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150711","","","","2641740","1250831"
"","","150712","Kleiner Abendsegler","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150712","","","","2642509","1250178"
"","","150713","Kleiner Abendsegler","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150713","","","","2629028","1242726"
"","","150714","Kleiner Abendsegler","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150714","","","","2629426","1243048"
"","","150715","Kleiner Abendsegler","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150715","","","","2610750","1237725"
"","","150716","Kleiner Abendsegler","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150716","","","","2622724","1236919"
